Loading ...



file changed,removing cache [04b916889d1e01190c127aaea25102b8 != None]
len fTblCache: 0
len virtualOffs: 5095
end: 264085504


"Name","FunctionTable offset","FunctionTable Store offset"
"cPacketSysOnlineUserData",0x0000000142d97d30,0x0000000143b27da8
"cFacilityShip",0x0000000142b24258,0x0000000143a3a210
"cPacketEcLateJoinRequest",0x0000000142beafe0,0x0000000143a89640
"nPlTransition::cIsDrunk",0x0000000142d89828,0x0000000143b23d78
"uModelInstance",0x0000000142eb27b0,0x000000014482ba78
"nPlTransition::cEscapeDive",0x0000000142d896c8,0x0000000143b22df0
"nHmTransition::cLandFallToSliding",0x0000000142d4c8e0,0x0000000143b11880
"nActEmCommon::Sleep",0x0000000142cf60f8,0x0000000143afaa28
"ImagePlane",0x0000000142d2beb8,0x0000000143b09808
"nHmTransition::cHurdleJumpBase",0x0000000142d4c8c8,0x0000000143b11298
"nEmAI::DieBehavior",0x0000000142c6f310,0x0000000143adfb10
"nHm::cDodgeNoHitParam",0x0000000142c717e8,0x0000000143ae0290
"cPacketEmInstantInterrupt",0x0000000142d96460,0x0000000143b27168
"nQuestFSM::ShowQuestFaceText",0x0000000142d8f048,0x0000000143b242f0
"nNpc::TalkData",0x0000000142da4a30,0x0000000143b2ac28
"nEffect::ExternUVControl",0x0000000142eac700,0x000000014482afd8
"nActEmCommon::IdleToAngleBlendFly",0x0000000142cf6188,0x0000000143afa440
"mpLifeEndShell",0x000000013a7a7344,
"nActPugee::StrokeFail",0x0000000142b59038,0x0000000143a47c38
"cPacketEmLateJoinNotice",0x0000000142beb9e8,0x0000000143a89b48
"nNpcAction::cActTalkEntry",0x0000000142d83e10,0x0000000143b20b20
"nHmTransition::cWallClimbing",0x0000000142d4cc90,0x0000000143b11768
"nHmTransition::cWallKnife",0x0000000142d4d1c8,0x0000000143b11340
"rWeaponDataGunner",0x0000000142daa8c0,0x0000000143b2c598
"nNpc::WalkData",0x0000000142da4db0,0x0000000143b2ade8
"nWwise::WwiseGameParameterInfo",0x0000000142eb9480,0x000000014482cb40
"rRenderTargetTexture",0x0000000142eb9240,0x000000014482c868
"nEmAI::EndEvaluator",0x0000000142c6f448,0x0000000143adfb80
"nHmTransition::cDamageStageSlam",0x0000000142d4bf28,0x0000000143b123a8
"cGUIInOutFlowCtrl",0x0000000142b33a90,0x0000000143a3b2e0
"nPlTransition::cASkillMantleAutoEnd",0x0000000142d8a180,0x0000000143b23e58
"nGUI::OutlineFont",0x0000000142f00240,0x00000001448371f8
"cpAnimation",0x0000000142e9a160,0x0000000144826d30
"rScheduler",0x0000000142e8fbe8,0x0000000144824960
"cSRecGimmickAllRecast",0x0000000142bf7f48,0x0000000143a8de58
"nNpcAction::cActToPlRun",0x0000000142d837f0,0x0000000143b21fe8
"uNewDOFOverrider",0x0000000142df6a80,0x0000000143b3f588
"rLightLinker",0x0000000142da3188,0x0000000143b2a800
"nEmAI::AttackToEnemyBehavior",0x0000000142c6edc8,0x0000000143adf9c0
"nHmTransition::cWallMovingStart",0x0000000142d4d080,0x0000000143b11570
"cNpcTraceLogSetterHolder",0x0000000142dac438,0x0000000143b2d748
"cZoneContentsCampArea",0x0000000142b39c48,0x0000000143a3c2f0
"nHmAction::Bust::cActSlingerMushiAmiFail",0x0000000142d49100,0x0000000143b10560
"sSystemData",0x0000000142dbc7f8,0x0000000143b312b0
"rStoryNoSoundParam",0x0000000142bf6620,0x0000000143a8d738
"nPlTransition::cSlidingSignToSliding",0x0000000142d8a9f8,0x0000000143b22b18
"cpEmHighWallClimb",0x0000000142b396e8,0x0000000143a3c168
"nModelPartsInfo::cGroupInfo",0x0000000142d7fb10,0x0000000143b207d0
"rHavokParam",0x0000000142da14c8,0x0000000143b2a050
"cOtSet",0x0000000142dac788,0x0000000143b2d240
"rEdge::cEdgeData",0x0000000142d9c540,0x0000000143b28d70
"uSpotLight",0x0000000142e95ec8,0x0000000144825cf0
"nActOtomo::FollowStopFarFront",0x0000000142d10fa0,0x0000000143b02210
"rFood",0x0000000142da06d8,0x0000000143b29c58
"cAISvNavPathManager",0x0000000142ef1108,0x0000000144832b68
"nQuestFSM::MapBriefingSet",0x0000000142d90508,0x0000000143b24c90
"sMhSteamController::cActionSet",0x0000000142bf8868,0x0000000143a90250
"cpLegManager::uCnsCOGCtrl",0x0000000142dd3600,0x0000000143b334b0
"uAssetBasic",0x0000000142dd12b8,0x0000000143b330a0
"cPacketPlNeedAction",0x0000000142d97700,0x0000000143b27a98
"MtFile",0x0000000142e80198,0x000000014476acf0
"uLightShaft",0x0000000142eb3e10,0x000000014482bef0
"nActEmCommon::CommonDashTightFlyStart",0x0000000142cf4cd0,0x0000000143afb2b0
"cDLCPackage",0x0000000142b137f8,0x0000000143a35300
"nAIPositionPick::PointEvaluater",0x0000000142eeeb98,0x0000000144831b88
"nSpeedTree::LocalWind",0x0000000142efe6d0,0x0000000144836700
"uGUILoginBonus",0x0000000142c28cc8,0x0000000143a92f58
"cTrialRoomLogXML",0x0000000142b617b8,0x0000000143a48ad0
"nActOtomo::Drink",0x0000000142d12d80,0x0000000143b02e50
"cDLCEquipDataXML",0x0000000142b13618,0x0000000143a35220
"uFacialModel::Constraint",0x0000000142df5bc8,0x0000000143b3f1c8
"cEmAction::cMotion",0x0000000142b13fb0,0x0000000143a356b8
"cPacketEmHoldEmState",0x0000000142beb830,0x0000000143a89a68
"uBindSpeedTreeNoInstance",0x0000000142dd1660,0x0000000143b331c0
"cGUIInstButtonGrid",0x0000000142b34190,0x0000000143a3b388
"cGUIOtomoStatusHeader",0x0000000142b36f78,0x0000000143a3b940
"nHmAction::cActDamageQuakeS",0x0000000142d31ab8,0x0000000143b0c110
"nHmAction::Bust::cPickupSlingerReload",0x0000000142d49728,0x0000000143b10020
"uGUIHudTutorialParts",0x0000000142e18f58,0x0000000143b41308
"nHmTransition::cWallClimbHoleIn",0x0000000142d4c368,0x0000000143b116f8
"nAISubsystem::cAIMsgMovementCommand",0x0000000142ef5e20,0x0000000144833af0
"cAIPathEvaluationParam",0x0000000142d98de0,0x0000000143b281a0
"rGunnerShootData",0x0000000142da1320,0x0000000143b29fe0
"nActEmCommon::DamageCapture",0x0000000142cf5560,0x0000000143afad70
"cAIPathTrace::TracePoint",0x0000000142e9c620,0x00000001448274e0
"rEffectDecalData",0x0000000142d9c898,0x0000000143b28e88
"rTurbulenceAsset",0x0000000142efbe60,0x0000000144835398
"cTutorialData",0x0000000142c6b570,0x0000000143a98970
"nNpcAction::cActComeRunTurn",0x0000000142d82c10,0x0000000143b218e8
"nHmAction::cActGoThroughDive",0x0000000142d36258,0x0000000143b0d680
"rAIWayPointGraph",0x0000000142ebfcd8,0x000000014482e2d0
"nActEmCommon::LoopTimeAction",0x0000000142cf48a8,0x0000000143afa788
"rMHLookAt",0x0000000142da3860,0x0000000143b2a8a8
"nEmDtTune::cPartsVitalRate",0x0000000142d26fc8,0x0000000143b08d18
"rAI::TaskPerformanceInfo::LOD",0x0000000142eef708,0x00000001448326b8
"cpMotionFilterRev",0x0000000142c65c80,0x0000000143a97070
"uCharacterModel",0x0000000142dd2ae8,0x0000000143b333d0
"cPacketQuestJumpToField",0x0000000142beef68,0x0000000143a8b4e0
"sMain",0x0000000142e8b678,0x0000000144823d78
"uWetModel",0x0000000142e54170,0x0000000143b454f0
"rAIFSM",0x0000000142ea4398,0x0000000144828888
"nPlTransition::cTarzanStart",0x0000000142d8acf8,0x0000000143b23448
"cGUIHudRodControl",0x0000000142b331a8,0x0000000143a3b1f8
"nHmTransition::cClimbPoleStart",0x0000000142bdc5d0,0x0000000143a85518
"rGUISoundParam",0x0000000142da0df8,0x0000000143b29e58
"nHmAction::Bust::cActEventGesture",0x0000000142d490e8,0x0000000143b10790
"nActOtomo::ToOtasukeEnd",0x0000000142d10520,0x0000000143b04d60
"cFSMBase",0x0000000142b24468,0x0000000143a3a328
"cPacketSysGuideLvSync",0x0000000142befb48,0x0000000143a8ba90
"nEffect::nTimelineParam::TypeStrainRibbon",0x0000000142e9f840,0x0000000144827bf0
"rTraderData",0x0000000142bf6930,0x0000000143a8d818
"rSAxeBottleData",0x0000000142bf63b8,0x0000000143a8d690
"cGUIObjChildAnimationRoot",0x0000000142e8c9d0,0x0000000144824338
"cAIMsgUpdateRequest",0x0000000142ef5db0,0x0000000144833a80
"aTitle",0x0000000142b0ff48,0x0000000143a335c8
"nTimelineParam::ModelPartsCtrl",0x0000000142d7f860,0x0000000143b206f0
"sLightLinker::Area",0x0000000142db1768,0x0000000143b2dc20
"nHmAction::cActUseItemModoridama",0x0000000142d4b2d8,0x0000000143b108e8
"nActEmCommon::TakeOffSwitchPatternAdjust",0x0000000142cf5a38,0x0000000143afbb70
"nActOtomo::Feed",0x0000000142d10270,0x0000000143b04008
"uScrollCollisionGeometry",0x0000000142ebedc0,0x000000014482e020
"nHmAction::cActFishingMissEndBig",0x0000000142d36a40,0x0000000143b0edb0
"nHmAction::cActSliding",0x0000000142d34ee8,0x0000000143b0a350
"nEffect::VelocityBase",0x0000000142ef17c0,0x0000000144832cb8
"nNetwork::Callback::Queue",0x0000000142eb89f8,0x000000014482c6d8
"nEmDtTune::cEmEnterPosDataSet::cEmEnterPosData",0x0000000142d27380,0x0000000143b07f50
"nHmAction::cActWallSlingerShootReload",0x0000000142d35bd8,0x0000000143b0b5e8
"nAISubsystem::cAIBehaviorEndEvaluateWithTimer",0x0000000142ea9f50,0x000000014482a068
"cPacketQuestBoardSync",0x0000000142beeb58,0x0000000143a8b2e8
"cDLCPackageDataXML",0x0000000142b138d8,0x0000000143a353a8
"nActOtomo::Provoke",0x0000000142d12a50,0x0000000143b041c8
"rNpcTalkMotionPackList",0x0000000142da4b98,0x0000000143b2ad08
"rItemShortcutPreset",0x0000000142bf3458,0x0000000143a8cc48
"nNpcAI::AdjustBehavior",0x0000000142be9898,0x0000000143a88710
"cPacketEmKillGm",0x0000000142beb8a0,0x0000000143a89aa0
"rUnitResource::PageEndUnitProperty",0x0000000142da8b30,0x0000000143b2c3a0
"nModelPartsInfo::cObject",0x0000000142d7fba0,0x0000000143b20728
"sMhArea",0x0000000142db2398,0x0000000143b2dc98
"nTimelineParam::EmCreateGmMotion",0x0000000142bd9828,0x0000000143a84760
"sMhNetwork::cSessionListener",0x0000000142db5a10,0x0000000143b2e048
"rWwiseSpeakerSetList",0x0000000142ebfb40,0x000000014482e1b8
"rAutoOtomoTalk",0x0000000142bf06b8,0x0000000143a8bfd0
"rOtomoFlatPreset",0x0000000142bf4a48,0x0000000143a8d230
"nHmTransition::cSwampOut",0x0000000142d4da10,0x0000000143b111b8
"nHmAction::cActDamageWallEar",0x0000000142d31dc8,0x0000000143b0cc00
"cPacketReqNotRecord",0x0000000142bef300,0x0000000143a8b6a0
"cPacketQuestLateJoinSyncRequest",0x0000000142beefd8,0x0000000143a8b518
"nQuestFSM::DisabledFastTravelSetting",0x0000000142d8ecd0,0x0000000143b26350
"cPacketEmLateJoinSyncDetach",0x0000000142bebc30,0x0000000143a89c60
"nOtomo::ActiveAreaSetInfo",0x0000000142d95bd0,0x0000000143b26e90
"uGmAnimal",0x0000000142e01c40,0x0000000143b40188
"uWeaponMain",0x0000000142e53778,0x0000000143b45448
"rOtomoParam",0x0000000142da5658,0x0000000143b2b0c0
"cFootStep",0x0000000142b243d0,0x0000000143a3a2f0
"nHmAction::cActCannonPushEnd",0x0000000142d36838,0x0000000143b0e560
"nPlTransition::cArmWrestlingBattleEnd",0x0000000142d8a8e8,0x0000000143b23f00
"nHmAction::cActItemPresentEnd",0x0000000142d36118,0x0000000143b0f1a0
"cpGroundTractor",0x0000000142c3ca48,0x0000000143a94fe0
"nWwiseTrigger::cBaseContents",0x0000000142e59c98,0x0000000143b45e08
"nAISubsystem::cAIMovementComponent",0x0000000142eabc50,0x000000014482a7d8
"rWwiseBase::Element",0x0000000142ea2680,0x0000000144828370
"nNpcAction::cActHalfSitToWalk",0x0000000142d82fb0,0x0000000143b21b50
"rAISubsystem",0x0000000142ef3368,0x0000000144833270
"nHmAction::cActEggDrop",0x0000000142d32a38,0x0000000143b0e608
"nEmDtTune::cSpPartsVitalRate",0x0000000142d27868,0x0000000143b08d88
"rOtomoHoldActTbl",0x0000000142bf4bf8,0x0000000143a8d2a0
"uRope",0x0000000142e44928,0x0000000143b43b58
"nEmDtTune::cEmRepopData",0x0000000142d26ce8,0x0000000143b07e70
"nActEmCommon::RideRageBaseFly",0x0000000142cf5f50,0x0000000143afaf68
"nEmDtTune::cCullingData::Dist",0x0000000142d26f90,0x0000000143b08768
"nHmAction::Bust::cPickupToEat",0x0000000142d495c8,0x0000000143b0fd48
"cOtomoArmorData",0x0000000142c3ab88,0x0000000143a94720
"nQuestFSM::PlayerForceWalk",0x0000000142d8e900,0x0000000143b25470
"cpTrainLight",0x0000000142b60b30,0x0000000143a48408
"cDLCManager",0x0000000142b13740,0x0000000143a352c8
"cGUIInstAnimControl",0x0000000142e8e740,0x0000000144824730
"nEffect::nTimelineParam::MhEffectDecalBehavior",0x0000000142d7cee0,0x0000000143b203f8
"nHmAction::cActQuestSuccessPoseNote",0x0000000142d345c0,0x0000000143b0e8a8
"uFog",0x0000000142eab758,0x000000014482a6c0
"uMhDistanceFog",0x0000000142e32a00,0x0000000143b42988
"rTrialRoomLog",0x0000000142bf6a00,0x0000000143a8d850
"nAISubsystem::cAIBehaviorCommand",0x0000000142e9bc58,0x0000000144827298
"uOtomoWeapon::cWwise",0x0000000142e42538,0x0000000143b437e0
"uCnsIK::JointInfo",0x0000000142ea7190,0x0000000144829358
"nEmDtTune::cEmHateValueChange",0x0000000142d26500,0x0000000143b07af0
"nTimelineParam::ShellMultiCreate::Shell",0x0000000142db0028,0x0000000143b2da08
"nEmDtTune::cEmMeatPieceEffect",0x0000000142d26888,0x0000000143b08ae8
"nHmAction::cActSandSlideEnd",0x0000000142d36270,0x0000000143b0dcd8
"uWpGun",0x0000000142e57fb0,0x0000000143b45900
"nHmTransition::cDisableBadCond",0x0000000142d4d868,0x0000000143b12808
"nHmTransition::cTorrentIn",0x0000000142d4d8b8,0x0000000143b12140
"nHmTransition::cRideStart",0x0000000142d4d880,0x0000000143b11ce0
"nMhEffect::nTimelineParam::PlEmissive",0x0000000142be9320,0x0000000143a87ed8
"cThinkEm",0x0000000142c6b1b8,0x0000000143a987e8
"nActEmCommon::LoopTimeActionFly",0x0000000142cf4e20,0x0000000143afa7c0
"nActPugee::Idle",0x0000000142b59258,0x0000000143a476c0
"cpAIPathTraceManager",0x0000000142c3b540,0x0000000143a94aa0
"cGUISetEquipToButton",0x0000000142b38798,0x0000000143a3bda0
"cMakaGaugeInfo",0x0000000142c29268,0x0000000143a92fb0
"nSetLinker::cTag",0x0000000142d938f0,0x0000000143b265f0
"nActOtomo::OtasukeStart",0x0000000142d12838,0x0000000143b04cb8
"nHmTransition::cClimbPoleLand",0x0000000142d4dc78,0x0000000143b11ae8
"rPlayerItemParam",0x0000000142bf53b8,0x0000000143a8d498
"nHmAction::cActDamageCatchAfter",0x0000000142d33160,0x0000000143b0ca40
"nEmDtTune::cFindCondition",0x0000000142d264c0,0x0000000143b08650
"MtCollisionUtil::MtList",0x0000000143571e28,0x000000014485c2a0
"cLifeSimTargetDesireInfo",0x0000000142c38e90,0x0000000143a93d98
"nEmDtTune::cEmIDHolder",0x0000000142d27ae8,0x0000000143b07498
"nQuestFSM::SwitchFlagCtrl",0x0000000142d900b0,0x0000000143b245c8
"nActOtomo::MaskDance",0x0000000142d12820,0x0000000143b04a88
"nPlTransition::cChairAction",0x0000000142d8a4a8,0x0000000143b23c60
"uConstraint::cConstraint",0x0000000142ea3008,0x0000000144828488
"sEventDemo",0x0000000142daef50,0x0000000143b2d7d0
"nActOtomo::Stun",0x0000000142d126f0,0x0000000143b03278
"sWwiseBgmManager::BgmEmsMidBoss",0x0000000142dbd528,0x0000000143b31838
"nWishList::Data",0x0000000142beae30,0x0000000143a895d0
"cFacilityExplore",0x0000000142b19b98,0x0000000143a371b0
"nActOtomo::WildCatDieStart",0x0000000142d0ff60,0x0000000143b04f90
"nPlCamAct::cFishBigSuccess",0x0000000142c60ad8,0x0000000143a96728
"cZoneContentsCadaver",0x0000000142b61b50,0x0000000143a48c90
"mPartsInfo",0x000000013821b749,
"nActOtomo::Boomerang",0x0000000142d12850,0x0000000143b034a8
"cpEffect::WorkInfo",0x0000000142ea88c8,0x0000000144829750
"cpModelOutline",0x0000000142c65a70,0x0000000143a96f90
"rMHUpperBodyAdjust",0x0000000142da3c20,0x0000000143b2a8e0
"rCameraShakeXml",0x0000000142d9b8b0,0x0000000143b28a60
"sSyncPoint::syncPointElement",0x0000000142eb3438,0x000000014482bd58
"cStoryNpcTalkXML",0x0000000142c6b070,0x0000000143a98730
"nQuestFSM::ProgressNextTargetArea",0x0000000142d8e9c0,0x0000000143b256a0
"nQuestFSM::EmEventHit",0x0000000142d8e518,0x0000000143b24ec0
"nEmDtTune::cEmCautionValue",0x0000000142d26b70,0x0000000143b07cb0
"sChunkManager",0x0000000142eb2f70,0x000000014482bc18
"cAISvDynamicPathFinding::TraceManagement",0x0000000142eee7b8,0x0000000144831ae0
"nActOtomo::WindDamageS",0x0000000142d12de0,0x0000000143b03080
"cMoviePlay",0x0000000142b20938,0x0000000143a38ae0
"rQuestData",0x0000000142da5f30,0x0000000143b2b2b8
"cGUIFontFilterDistanceField",0x0000000142ec0620,0x000000014482e850
"nQuestFSM::CameraShake",0x0000000142d8ee90,0x0000000143b24d38
"nHmAction::cActDamageQuake",0x0000000142d36240,0x0000000143b0c0a0
"uMapCamera",0x0000000142e30aa0,0x0000000143b42668
"nQuestFSM::NpcMove",0x0000000142d8f920,0x0000000143b24a28
"uMhEventCamera",0x0000000142e33560,0x0000000143b42b20
"sCollision::SbcObject",0x0000000142eedd90,0x00000001448314c0
"downAnim",0x00000000d9d3510e,
"nQuestFSM::MaskAction",0x0000000142d8e898,0x0000000143b24830
"uBindInstancePlacementEx",0x0000000142dd1e50,0x0000000143b33270
"nActOtomo::JumpOver",0x0000000142d10858,0x0000000143b02830
"cHitUniqueID",0x0000000142c33bb0,0x0000000143a937a8
"nQuestFSM::SetDataID",0x0000000142d8eff8,0x0000000143b24b78
"uMhVolumeSpotLight",0x0000000142e38850,0x0000000143b430d8
"nActEmCommon::IdleToMoveFly",0x0000000142cf52c0,0x0000000143afa248
"cAISvPathCostManager::NodeCostInfo",0x0000000142e93428,0x0000000144825308
"rMeetingData",0x0000000142bf3f40,0x0000000143a8d000
"sUnit::UnitGroup",0x0000000142e8ba40,0x0000000144823db8
"rShellParamList",0x0000000142da7418,0x0000000143b2b910
"sMhWwiseManager",0x0000000142db7568,0x0000000143b2e2a0
"sCollision::ColliderPassiveNodeInfo",0x0000000142ea9330,0x0000000144829ad8
"nActEmCommon::DamageDown",0x0000000142cf5628,0x0000000143afac58
"cEmFecesManager",0x0000000142b21ab0,0x0000000143a392c0
"uNpcObject",0x0000000142e39850,0x0000000143b43278
"nHmAction::cActRopeDangleStart",0x0000000142d35af8,0x0000000143b0d450
"cpAnimationTree::MotionTable",0x0000000142e91b88,0x0000000144824cd0
"uGUIBoxItemSell",0x0000000142e03a30,0x0000000143b402a8
"uGUIEquipBowgunCustomize",0x0000000142c18288,0x0000000143a92338
"nPlCamAct::cRideDanger",0x0000000142c605c0,0x0000000143a95848
"MtGeomConvex",0x0000000142e82008,0x0000000144823458
"uEffectPopper",0x0000000142e96c08,0x0000000144825fc8
"mpObjColRes",0x000000013a7a70cf,
"nHmAction::cActCoverIn",0x0000000142d34360,0x0000000143b0a970
"nEmDtTune::cAttackToEnemyData",0x0000000142d27330,0x0000000143b088b8
"cVirtualPad",0x0000000142c6c680,0x0000000143adea90
"nHmAction::cActSingleLayerMotion",0x0000000142d47ee8,0x0000000143b0f720
"nEmDtTune::cLotRate",0x0000000142d27940,0x0000000143b07620
"rAIPointEvaluaterList",0x0000000142ef90e0,0x0000000144834aa8
"cPlTalkNpcCamParam::cTalkNpcPresetData",0x0000000142c65560,0x0000000143a96eb0
"nActGmFishBase::Die",0x0000000142d0f408,0x0000000143b017f8
"nHmTransition::cRideSlingerPickupReload",0x0000000142bdc0c0,0x0000000143a85550
"uSdlVignetting",0x0000000142d2bd90,0x0000000143b09ae0
"nEffect::RotateAnim",0x0000000142ef2230,0x0000000144832eb0
"nPlCamAct::cEquipPugee",0x0000000142c60d30,0x0000000143a96108
"uTemporalAAFilter",0x0000000142ec2ff0,0x00000001448305e0
"cGUIHudLBowgunControl",0x0000000142b33070,0x0000000143a3b1c0
"cAISvNavPathFinding::NavArea",0x0000000142e92f88,0x0000000144825068
"cOtomoMenuTalkController",0x0000000142b39648,0x0000000143a3c0f0
"rGimmickAppearance::MatParamElem",0x0000000142da0980,0x0000000143b29d40
"nHmAction::cActRescueSignal",0x0000000142d33e80,0x0000000143b0f2f0
"nHmTransition::cPopEm",0x0000000142bdc448,0x0000000143a85470
"nActEmCommon::GlideWallUpBase",0x0000000142cf57d8,0x0000000143afb588
"nHmAction::cActClimbPoleJump",0x0000000142d338e8,0x0000000143b0bb98
"nQuestFSM::SetMeetingID",0x0000000142d8fda8,0x0000000143b24c20
"rEquipVisualBody",0x0000000142bf2168,0x0000000143a8c7e8
"nPl::cMapCameraParam",0x0000000142d97f70,0x0000000143b27fa0
"cCharacterActionBase",0x0000000142b12d90,0x0000000143a34d10
"nHm::cBasePosMarginParam",0x0000000142c71330,0x0000000143ae03e0
"cTraceSet",0x0000000142dac648,0x0000000143b2d0b8
"nHmAction::cActCannonShootReadyLoop",0x0000000142d34cf8,0x0000000143b0e4b8
"nHmTransition::cWallRunClimbNoLever",0x0000000142d4c208,0x0000000143b11458
"nPlTransition::cSlidingWpTimer",0x0000000142d8a050,0x0000000143b22a38
"nPlTransition::cTarzanToTarzan",0x0000000142d8a068,0x0000000143b23560
"rArmorSeries",0x0000000142d99dc8,0x0000000143b28440
"nActOtomo::WildCatEmRiding",0x0000000142d11398,0x0000000143b04e08
"uBaseModelInstanceTest",0x0000000142eb1a48,0x000000014482b870
"rDiscoverEmSet",0x0000000142d9c468,0x0000000143b28d38
"FXAAPlug",0x0000000142d2bef8,0x0000000143b09648
"nHmAction::cActGliderFall",0x0000000142d34410,0x0000000143b0bdc8
"sMhGUI",0x0000000142db3518,0x0000000143b2de38
"cPacketSysAllianceAddQuestPts",0x0000000142bef5d8,0x0000000143a8b7f0
"nPlCamAct::cRideSlinger",0x0000000142c60ed0,0x0000000143a95928
"nActOtomo::Standby",0x0000000142d11660,0x0000000143b03828
"nWwiseGenerator::cBaseContents",0x0000000142e59570,0x0000000143b45b68
"nActOtomo::ClimbIdle",0x0000000142d11118,0x0000000143b02440
"cGUIInstButtonGridLink",0x0000000142b34390,0x0000000143a3b3c0
"cPacketEmLateJoinSyncTerminate",0x0000000142bebca8,0x0000000143a89c98
"nPlCamAct::cEquipSColorOtomo",0x0000000142c60b20,0x0000000143a960d0
"nAnimal::RareSetData",0x0000000142d19c38,0x0000000143b05078
"cRodInsectDataXML",0x0000000142b60bf0,0x0000000143a48478
"nHm::cHitStopParam",0x0000000142c71938,0x0000000143ae0300
"nHmTransition::cAirClimb",0x0000000142d4c520,0x0000000143b11260
"sMhHavok",0x0000000142db4738,0x0000000143b2dea8
"nEffect::TypeRibbonBlade",0x0000000142ef50e0,0x0000000144833788
"uNpcBase::cWwise",0x0000000142e390f0,0x0000000143b43198
"HemiSphereLight",0x0000000142d78ef0,0x0000000143b20000
"nActOtomo::TurnInPlace",0x0000000142d12750,0x0000000143b01cd0
"rEmDtTuneChildBase",0x0000000142d9e018,0x0000000143b29518
"rWwiseBase",0x0000000142ea2698,0x00000001448283a8
"uWaterWaveOverrider",0x0000000142df6920,0x0000000143b3f668
"rLightLinkerSpacialData",0x0000000142bf38d8,0x0000000143a8cd60
"cEmActionConvert",0x0000000142d9cee0,0x0000000143b29010
"uOtomoCombineArmor",0x0000000142e40c40,0x0000000143b43618
"cLifeSimDesireList",0x0000000142c38ca8,0x0000000143a93d28
"nHmAction::cActFieldGoWalk",0x0000000142d4b210,0x0000000143b10a00
"cMusicSkillDataXML",0x0000000142b20990,0x0000000143a38b50
"cInputObjectMouseEvent",0x0000000142b1fff0,0x0000000143a38640
"rContinueSetting::ListFacility",0x0000000142bf0b38,0x0000000143a8c120
"uMhBaseModel",0x0000000142e31a90,0x0000000143b428a0
"uModelInstanceTest",0x0000000142eb2780,0x000000014482bae8
"cAISvPathManager",0x0000000142ef1088,0x0000000144832ac0
"cAIConditionTree::ConstWorkNode",0x0000000142ea4760,0x0000000144828a10
